2017 Oct 11 16:57:47 [9] INFO  - Dates,Mean Reversion 
2017 Oct 11 16:57:50 [9] INFO  - 11/17/2011 12:00:00 AM,-0.00022
2017 Oct 11 16:57:50 [9] INFO  - 11/18/2011 12:00:00 AM,0.0002
2017 Oct 11 16:57:50 [9] INFO  - 11/21/2011 12:00:00 AM,0.00635
2017 Oct 11 16:57:50 [9] INFO  - 11/22/2011 12:00:00 AM,0.00102
2017 Oct 11 16:57:50 [9] INFO  - 11/23/2011 12:00:00 AM,0.00463
2017 Oct 11 16:57:50 [9] INFO  - 11/25/2011 12:00:00 AM,-0.00235
2017 Oct 11 16:57:50 [9] INFO  - 11/28/2011 12:00:00 AM,-0.00356
2017 Oct 11 16:57:50 [9] INFO  - 11/29/2011 12:00:00 AM,-0.00468
2017 Oct 11 16:57:50 [9] INFO  - 11/30/2011 12:00:00 AM,0.00802
2017 Oct 11 16:57:50 [9] INFO  - 12/1/2011 12:00:00 AM,0.00082
2017 Oct 11 16:57:50 [9] INFO  - 12/2/2011 12:00:00 AM,-0.00054
2017 Oct 11 16:57:50 [9] INFO  - 12/5/2011 12:00:00 AM,0.00498
2017 Oct 11 16:57:50 [9] INFO  - 12/6/2011 12:00:00 AM,-0.00059
2017 Oct 11 16:57:50 [9] INFO  - 12/7/2011 12:00:00 AM,0.00131
2017 Oct 11 16:57:50 [9] INFO  - 12/8/2011 12:00:00 AM,-0.00508
2017 Oct 11 16:57:50 [9] INFO  - 12/9/2011 12:00:00 AM,-0.00276
2017 Oct 11 16:57:50 [9] INFO  - 12/12/2011 12:00:00 AM,-8E-05
2017 Oct 11 16:57:50 [9] INFO  - 12/13/2011 12:00:00 AM,-0.00202
2017 Oct 11 16:57:50 [9] INFO  - 12/14/2011 12:00:00 AM,0.00333
2017 Oct 11 16:57:50 [9] INFO  - 12/15/2011 12:00:00 AM,0.00185
2017 Oct 11 16:57:50 [9] INFO  - 12/16/2011 12:00:00 AM,-0.0025
2017 Oct 11 16:57:50 [9] INFO  - 12/19/2011 12:00:00 AM,-0.00663
2017 Oct 11 16:57:50 [9] INFO  - 12/20/2011 12:00:00 AM,-0.00123
2017 Oct 11 16:57:50 [9] INFO  - 12/21/2011 12:00:00 AM,-0.00751
2017 Oct 11 16:57:50 [9] INFO  - 12/22/2011 12:00:00 AM,0.00625
2017 Oct 11 16:57:50 [9] INFO  - 12/23/2011 12:00:00 AM,-0.00192
2017 Oct 11 16:57:50 [9] INFO  - 12/27/2011 12:00:00 AM,-0.00645
2017 Oct 11 16:57:50 [9] INFO  - 12/28/2011 12:00:00 AM,-9E-05
2017 Oct 11 16:57:50 [9] INFO  - 12/29/2011 12:00:00 AM,-0.00205
2017 Oct 11 16:57:50 [9] INFO  - 12/30/2011 12:00:00 AM,0.00071
2017 Oct 11 16:57:50 [9] INFO  - 1/3/2012 12:00:00 AM,0.0073
2017 Oct 11 16:57:50 [9] INFO  - 1/4/2012 12:00:00 AM,8E-05
2017 Oct 11 16:57:50 [9] INFO  - 1/5/2012 12:00:00 AM,-0.00439
2017 Oct 11 16:57:50 [9] INFO  - 1/6/2012 12:00:00 AM,0.00235
2017 Oct 11 16:57:50 [9] INFO  - 1/9/2012 12:00:00 AM,0.00145
2017 Oct 11 16:57:50 [9] INFO  - 1/10/2012 12:00:00 AM,-0.00056
2017 Oct 11 16:57:50 [9] INFO  - 1/11/2012 12:00:00 AM,0.00329
2017 Oct 11 16:57:50 [9] INFO  - 1/12/2012 12:00:00 AM,0.00529
2017 Oct 11 16:57:50 [9] INFO  - 1/13/2012 12:00:00 AM,-0.00441
2017 Oct 11 16:57:50 [9] INFO  - 1/17/2012 12:00:00 AM,-0.00479
2017 Oct 11 16:57:50 [9] INFO  - 1/18/2012 12:00:00 AM,0.00389
2017 Oct 11 16:57:50 [9] INFO  - 1/19/2012 12:00:00 AM,0.00858
2017 Oct 11 16:57:50 [9] INFO  - 1/20/2012 12:00:00 AM,0.00725
2017 Oct 11 16:57:50 [9] INFO  - 1/23/2012 12:00:00 AM,0.00806
2017 Oct 11 16:57:50 [9] INFO  - 1/24/2012 12:00:00 AM,0.00061
2017 Oct 11 16:57:50 [9] INFO  - 1/25/2012 12:00:00 AM,0.00703
2017 Oct 11 16:57:50 [9] INFO  - 1/26/2012 12:00:00 AM,-0.00129
2017 Oct 11 16:57:50 [9] INFO  - 1/27/2012 12:00:00 AM,0.00359
2017 Oct 11 16:57:50 [9] INFO  - 1/30/2012 12:00:00 AM,-0.00141
2017 Oct 11 16:57:50 [9] INFO  - 1/31/2012 12:00:00 AM,0.00233
2017 Oct 11 16:57:50 [9] INFO  - 2/1/2012 12:00:00 AM,-0.00297
2017 Oct 11 16:57:50 [9] INFO  - 2/2/2012 12:00:00 AM,0.00655
2017 Oct 11 16:57:50 [9] INFO  - 2/3/2012 12:00:00 AM,-0.00381
2017 Oct 11 16:57:50 [9] INFO  - 2/6/2012 12:00:00 AM,0.00261
2017 Oct 11 16:57:50 [9] INFO  - 2/7/2012 12:00:00 AM,0.00372
2017 Oct 11 16:57:50 [9] INFO  - 2/8/2012 12:00:00 AM,-0.00012
2017 Oct 11 16:57:50 [9] INFO  - 2/9/2012 12:00:00 AM,-0.00372
2017 Oct 11 16:57:50 [9] INFO  - 2/10/2012 12:00:00 AM,-0.0048
2017 Oct 11 16:57:50 [9] INFO  - 2/13/2012 12:00:00 AM,-0.00262
2017 Oct 11 16:57:50 [9] INFO  - 2/14/2012 12:00:00 AM,0.00037
2017 Oct 11 16:57:50 [9] INFO  - 2/15/2012 12:00:00 AM,0.00669
2017 Oct 11 16:57:50 [9] INFO  - 2/16/2012 12:00:00 AM,0.00403
2017 Oct 11 16:57:50 [9] INFO  - 2/17/2012 12:00:00 AM,0.00109
2017 Oct 11 16:57:50 [9] INFO  - 2/21/2012 12:00:00 AM,-0.00027
2017 Oct 11 16:57:50 [9] INFO  - 2/22/2012 12:00:00 AM,0.00332
2017 Oct 11 16:57:50 [9] INFO  - 2/23/2012 12:00:00 AM,0.00055
2017 Oct 11 16:57:50 [9] INFO  - 2/24/2012 12:00:00 AM,0.0005
2017 Oct 11 16:57:50 [9] INFO  - 2/27/2012 12:00:00 AM,0.00135
2017 Oct 11 16:57:50 [9] INFO  - 2/28/2012 12:00:00 AM,-0.0056
2017 Oct 11 16:57:50 [9] INFO  - 2/29/2012 12:00:00 AM,-0.00166
2017 Oct 11 16:57:50 [9] INFO  - 3/1/2012 12:00:00 AM,-0.00138
2017 Oct 11 16:57:50 [9] INFO  - 3/2/2012 12:00:00 AM,0.00157
2017 Oct 11 16:57:50 [9] INFO  - 3/5/2012 12:00:00 AM,-0.00197
2017 Oct 11 16:57:50 [9] INFO  - 3/6/2012 12:00:00 AM,0.00099
2017 Oct 11 16:57:50 [9] INFO  - 3/7/2012 12:00:00 AM,-0.0019
2017 Oct 11 16:57:50 [9] INFO  - 3/8/2012 12:00:00 AM,0.00076
2017 Oct 11 16:57:50 [9] INFO  - 3/9/2012 12:00:00 AM,7E-05
2017 Oct 11 16:57:50 [9] INFO  - 3/12/2012 12:00:00 AM,-0.00159
2017 Oct 11 16:57:50 [9] INFO  - 3/13/2012 12:00:00 AM,0.00114
2017 Oct 11 16:57:50 [9] INFO  - 3/14/2012 12:00:00 AM,-0.00156
2017 Oct 11 16:57:50 [9] INFO  - 3/15/2012 12:00:00 AM,0.00717
2017 Oct 11 16:57:50 [9] INFO  - 3/16/2012 12:00:00 AM,0.0046
2017 Oct 11 16:57:50 [9] INFO  - 3/19/2012 12:00:00 AM,0.00153
2017 Oct 11 16:57:50 [9] INFO  - 3/20/2012 12:00:00 AM,0.0016
2017 Oct 11 16:57:50 [9] INFO  - 3/21/2012 12:00:00 AM,-0.00466
2017 Oct 11 16:57:50 [9] INFO  - 3/22/2012 12:00:00 AM,-0.00553
2017 Oct 11 16:57:50 [9] INFO  - 3/23/2012 12:00:00 AM,0.00059
2017 Oct 11 16:57:50 [9] INFO  - 3/26/2012 12:00:00 AM,-0.00209
2017 Oct 11 16:57:50 [9] INFO  - 3/27/2012 12:00:00 AM,-0.00084
2017 Oct 11 16:57:50 [9] INFO  - 3/28/2012 12:00:00 AM,-0.00137
2017 Oct 11 16:57:50 [9] INFO  - 3/29/2012 12:00:00 AM,0.00528
2017 Oct 11 16:57:50 [9] INFO  - 3/30/2012 12:00:00 AM,0.00077
2017 Oct 11 16:57:50 [9] INFO  - 4/2/2012 12:00:00 AM,0.00209
2017 Oct 11 16:57:50 [9] INFO  - 4/3/2012 12:00:00 AM,-0.00336
2017 Oct 11 16:57:50 [9] INFO  - 4/4/2012 12:00:00 AM,0.00031
2017 Oct 11 16:57:50 [9] INFO  - 4/5/2012 12:00:00 AM,-0.00063
2017 Oct 11 16:57:50 [9] INFO  - 4/9/2012 12:00:00 AM,
2017 Oct 11 16:57:50 [9] INFO  - 4/10/2012 12:00:00 AM,-0.00017
2017 Oct 11 16:57:50 [9] INFO  - 4/11/2012 12:00:00 AM,0.00272
2017 Oct 11 16:57:50 [9] INFO  - 4/12/2012 12:00:00 AM,-0.00097
2017 Oct 11 16:57:50 [9] INFO  - 4/13/2012 12:00:00 AM,-0.00389
2017 Oct 11 16:57:50 [9] INFO  - 4/16/2012 12:00:00 AM,-5E-05
2017 Oct 11 16:57:50 [9] INFO  - 4/17/2012 12:00:00 AM,0.00476
2017 Oct 11 16:57:50 [9] INFO  - 4/18/2012 12:00:00 AM,-0.00967
2017 Oct 11 16:57:50 [9] INFO  - 4/19/2012 12:00:00 AM,0.00042
2017 Oct 11 16:57:50 [9] INFO  - 4/20/2012 12:00:00 AM,-0.00189
2017 Oct 11 16:57:50 [9] INFO  - 4/23/2012 12:00:00 AM,-0.00065
2017 Oct 11 16:57:50 [9] INFO  - 4/24/2012 12:00:00 AM,0.00252
2017 Oct 11 16:57:50 [9] INFO  - 4/25/2012 12:00:00 AM,0.00337
2017 Oct 11 16:57:50 [9] INFO  - 4/26/2012 12:00:00 AM,0.00613
2017 Oct 11 16:57:50 [9] INFO  - 4/27/2012 12:00:00 AM,0.00175
2017 Oct 11 16:57:50 [9] INFO  - 4/30/2012 12:00:00 AM,-0.00325
2017 Oct 11 16:57:50 [9] INFO  - 5/1/2012 12:00:00 AM,
2017 Oct 11 16:57:50 [9] INFO  - 5/2/2012 12:00:00 AM,-0.00473
2017 Oct 11 16:57:50 [9] INFO  - 5/3/2012 12:00:00 AM,-0.00466
2017 Oct 11 16:57:50 [9] INFO  - 5/4/2012 12:00:00 AM,0.00595
2017 Oct 11 16:57:50 [9] INFO  - 5/7/2012 12:00:00 AM,-0.00452
2017 Oct 11 16:57:50 [9] INFO  - 5/8/2012 12:00:00 AM,-0.00022
2017 Oct 11 16:57:50 [9] INFO  - 5/9/2012 12:00:00 AM,-0.00123
2017 Oct 11 16:57:50 [9] INFO  - 5/10/2012 12:00:00 AM,-0.00147
2017 Oct 11 16:57:50 [9] INFO  - 5/11/2012 12:00:00 AM,-0.00656
2017 Oct 11 16:57:50 [9] INFO  - 5/14/2012 12:00:00 AM,0.00059
2017 Oct 11 16:57:50 [9] INFO  - 5/15/2012 12:00:00 AM,-0.00381
2017 Oct 11 16:57:50 [9] INFO  - 5/16/2012 12:00:00 AM,0.00034
2017 Oct 11 16:57:50 [9] INFO  - 5/17/2012 12:00:00 AM,-0.00018
2017 Oct 11 16:57:50 [9] INFO  - 5/18/2012 12:00:00 AM,0.00727
2017 Oct 11 16:57:50 [9] INFO  - 5/21/2012 12:00:00 AM,0.00021
2017 Oct 11 16:57:50 [9] INFO  - 5/22/2012 12:00:00 AM,0.00471
2017 Oct 11 16:57:50 [9] INFO  - 5/23/2012 12:00:00 AM,-0.00092
2017 Oct 11 16:57:50 [9] INFO  - 5/24/2012 12:00:00 AM,-0.00107
2017 Oct 11 16:57:50 [9] INFO  - 5/25/2012 12:00:00 AM,-0.0026
2017 Oct 11 16:57:50 [9] INFO  - 5/29/2012 12:00:00 AM,-0.0002
2017 Oct 11 16:57:50 [9] INFO  - 5/30/2012 12:00:00 AM,0.00133
2017 Oct 11 16:57:50 [9] INFO  - 5/31/2012 12:00:00 AM,-0.00151
2017 Oct 11 16:57:50 [9] INFO  - 6/1/2012 12:00:00 AM,0.00093
2017 Oct 11 16:57:50 [9] INFO  - 6/4/2012 12:00:00 AM,-0.00194
2017 Oct 11 16:57:50 [9] INFO  - 6/5/2012 12:00:00 AM,0.00173
2017 Oct 11 16:57:50 [9] INFO  - 6/6/2012 12:00:00 AM,0.00786
2017 Oct 11 16:57:50 [9] INFO  - 6/7/2012 12:00:00 AM,0.00465
2017 Oct 11 16:57:50 [9] INFO  - 6/8/2012 12:00:00 AM,-0.00602
2017 Oct 11 16:57:50 [9] INFO  - 6/11/2012 12:00:00 AM,-0.00534
2017 Oct 11 16:57:50 [9] INFO  - 6/12/2012 12:00:00 AM,-0.00282
2017 Oct 11 16:57:50 [9] INFO  - 6/13/2012 12:00:00 AM,-0.00043
2017 Oct 11 16:57:50 [9] INFO  - 6/14/2012 12:00:00 AM,-0.00248
2017 Oct 11 16:57:50 [9] INFO  - 6/15/2012 12:00:00 AM,0.00409
2017 Oct 11 16:57:50 [9] INFO  - 6/18/2012 12:00:00 AM,-0.00407
2017 Oct 11 16:57:50 [9] INFO  - 6/19/2012 12:00:00 AM,0.00567
2017 Oct 11 16:57:50 [9] INFO  - 6/20/2012 12:00:00 AM,0.00194
2017 Oct 11 16:57:50 [9] INFO  - 6/21/2012 12:00:00 AM,-0.00286
2017 Oct 11 16:57:50 [9] INFO  - 6/22/2012 12:00:00 AM,-0.00094
2017 Oct 11 16:57:50 [9] INFO  - 6/25/2012 12:00:00 AM,-0.00364
2017 Oct 11 16:57:50 [9] INFO  - 6/26/2012 12:00:00 AM,-0.00689
2017 Oct 11 16:57:50 [9] INFO  - 6/27/2012 12:00:00 AM,-0.00206
2017 Oct 11 16:57:50 [9] INFO  - 6/28/2012 12:00:00 AM,-0.00065
2017 Oct 11 16:57:50 [9] INFO  - 6/29/2012 12:00:00 AM,0.00337
2017 Oct 11 16:57:50 [9] INFO  - 7/2/2012 12:00:00 AM,-0.00266
2017 Oct 11 16:57:50 [9] INFO  - 7/3/2012 12:00:00 AM,0.01003
2017 Oct 11 16:57:50 [9] INFO  - 7/5/2012 12:00:00 AM,0.00202
2017 Oct 11 16:57:50 [9] INFO  - 7/6/2012 12:00:00 AM,-0.00637
2017 Oct 11 16:57:50 [9] INFO  - 7/9/2012 12:00:00 AM,-0.00282
2017 Oct 11 16:57:50 [9] INFO  - 7/10/2012 12:00:00 AM,-0.00182
2017 Oct 11 16:57:50 [9] INFO  - 7/11/2012 12:00:00 AM,-0.00146
2017 Oct 11 16:57:50 [9] INFO  - 7/12/2012 12:00:00 AM,-0.00254
2017 Oct 11 16:57:50 [9] INFO  - 7/13/2012 12:00:00 AM,0.001
2017 Oct 11 16:57:50 [9] INFO  - 7/16/2012 12:00:00 AM,-0.00547
2017 Oct 11 16:57:50 [9] INFO  - 7/17/2012 12:00:00 AM,-0.0042
2017 Oct 11 16:57:50 [9] INFO  - 7/18/2012 12:00:00 AM,0.01162
2017 Oct 11 16:57:50 [9] INFO  - 7/19/2012 12:00:00 AM,0.01111
2017 Oct 11 16:57:50 [9] INFO  - 7/20/2012 12:00:00 AM,-0.00023
2017 Oct 11 16:57:50 [9] INFO  - 7/23/2012 12:00:00 AM,0.0007
2017 Oct 11 16:57:50 [9] INFO  - 7/24/2012 12:00:00 AM,-0.00091
2017 Oct 11 16:57:50 [9] INFO  - 7/25/2012 12:00:00 AM,-0.00037
2017 Oct 11 16:57:50 [9] INFO  - 7/26/2012 12:00:00 AM,0.00642
2017 Oct 11 16:57:50 [9] INFO  - 7/27/2012 12:00:00 AM,-0.00369
2017 Oct 11 16:57:50 [9] INFO  - 7/30/2012 12:00:00 AM,0.00648
2017 Oct 11 16:57:50 [9] INFO  - 7/31/2012 12:00:00 AM,-0.00483
2017 Oct 11 16:57:50 [9] INFO  - 8/1/2012 12:00:00 AM,0.00113
2017 Oct 11 16:57:50 [9] INFO  - 8/2/2012 12:00:00 AM,-0.00502
2017 Oct 11 16:57:50 [9] INFO  - 8/3/2012 12:00:00 AM,0.00789
2017 Oct 11 16:57:50 [9] INFO  - 8/6/2012 12:00:00 AM,0.0054
2017 Oct 11 16:57:50 [9] INFO  - 8/7/2012 12:00:00 AM,0.01097
2017 Oct 11 16:57:50 [9] INFO  - 8/8/2012 12:00:00 AM,0.00281
2017 Oct 11 16:57:50 [9] INFO  - 8/9/2012 12:00:00 AM,0.00315
2017 Oct 11 16:57:50 [9] INFO  - 8/10/2012 12:00:00 AM,0.00092
2017 Oct 11 16:57:50 [9] INFO  - 8/13/2012 12:00:00 AM,-0.00091
2017 Oct 11 16:57:50 [9] INFO  - 8/14/2012 12:00:00 AM,0.00227
2017 Oct 11 16:57:50 [9] INFO  - 8/15/2012 12:00:00 AM,0.00099
2017 Oct 11 16:57:50 [9] INFO  - 8/16/2012 12:00:00 AM,0.00125
2017 Oct 11 16:57:50 [9] INFO  - 8/17/2012 12:00:00 AM,-0.00018
2017 Oct 11 16:57:50 [9] INFO  - 8/20/2012 12:00:00 AM,0.00337
2017 Oct 11 16:57:50 [9] INFO  - 8/21/2012 12:00:00 AM,0.00173
2017 Oct 11 16:57:50 [9] INFO  - 8/22/2012 12:00:00 AM,-0.004
2017 Oct 11 16:57:50 [9] INFO  - 8/23/2012 12:00:00 AM,-0.00421
2017 Oct 11 16:57:50 [9] INFO  - 8/24/2012 12:00:00 AM,-0.00136
2017 Oct 11 16:57:50 [9] INFO  - 8/27/2012 12:00:00 AM,-0.00361
2017 Oct 11 16:57:50 [9] INFO  - 8/28/2012 12:00:00 AM,-0.00121
2017 Oct 11 16:57:50 [9] INFO  - 8/29/2012 12:00:00 AM,-0.00103
2017 Oct 11 16:57:50 [9] INFO  - 8/30/2012 12:00:00 AM,-0.00068
2017 Oct 11 16:57:50 [9] INFO  - 8/31/2012 12:00:00 AM,-0.00306
2017 Oct 11 16:57:50 [9] INFO  - 9/4/2012 12:00:00 AM,-0.00199
2017 Oct 11 16:57:50 [9] INFO  - 9/5/2012 12:00:00 AM,0.00021
2017 Oct 11 16:57:50 [9] INFO  - 9/6/2012 12:00:00 AM,0.00197
2017 Oct 11 16:57:50 [9] INFO  - 9/7/2012 12:00:00 AM,0.00946
2017 Oct 11 16:57:50 [9] INFO  - 9/10/2012 12:00:00 AM,-0.00024
2017 Oct 11 16:57:50 [9] INFO  - 9/11/2012 12:00:00 AM,0.00427
2017 Oct 11 16:57:50 [9] INFO  - 9/12/2012 12:00:00 AM,-0.00244
2017 Oct 11 16:57:50 [9] INFO  - 9/13/2012 12:00:00 AM,0.00186
2017 Oct 11 16:57:50 [9] INFO  - 9/14/2012 12:00:00 AM,0.00288
2017 Oct 11 16:57:50 [9] INFO  - 9/17/2012 12:00:00 AM,-0.00052
2017 Oct 11 16:57:50 [9] INFO  - 9/18/2012 12:00:00 AM,0.00111
2017 Oct 11 16:57:50 [9] INFO  - 9/19/2012 12:00:00 AM,-0.00427
2017 Oct 11 16:57:50 [9] INFO  - 9/20/2012 12:00:00 AM,-0.00117
2017 Oct 11 16:57:50 [9] INFO  - 9/21/2012 12:00:00 AM,-0.00404
2017 Oct 11 16:57:50 [9] INFO  - 9/24/2012 12:00:00 AM,0.00152
2017 Oct 11 16:57:50 [9] INFO  - 9/25/2012 12:00:00 AM,-0.00417
2017 Oct 11 16:57:50 [9] INFO  - 9/26/2012 12:00:00 AM,0.00657
2017 Oct 11 16:57:50 [9] INFO  - 9/27/2012 12:00:00 AM,-0.00194
2017 Oct 11 16:57:50 [9] INFO  - 9/28/2012 12:00:00 AM,-0.00378
2017 Oct 11 16:57:50 [9] INFO  - 10/1/2012 12:00:00 AM,-0.00212
2017 Oct 11 16:57:50 [9] INFO  - 10/2/2012 12:00:00 AM,0.00071
2017 Oct 11 16:57:50 [9] INFO  - 10/3/2012 12:00:00 AM,-0.00622
2017 Oct 11 16:57:50 [9] INFO  - 10/4/2012 12:00:00 AM,-0.003
2017 Oct 11 16:57:50 [9] INFO  - 10/5/2012 12:00:00 AM,-0.00105
2017 Oct 11 16:57:50 [9] INFO  - 10/8/2012 12:00:00 AM,-0.0028
2017 Oct 11 16:57:50 [9] INFO  - 10/9/2012 12:00:00 AM,0.00037
2017 Oct 11 16:57:50 [9] INFO  - 10/10/2012 12:00:00 AM,0.00573
2017 Oct 11 16:57:50 [9] INFO  - 10/11/2012 12:00:00 AM,-0.00161
2017 Oct 11 16:57:50 [9] INFO  - 10/12/2012 12:00:00 AM,0.00076
2017 Oct 11 16:57:50 [9] INFO  - 10/15/2012 12:00:00 AM,-0.00672
2017 Oct 11 16:57:50 [9] INFO  - 10/16/2012 12:00:00 AM,0.00162
2017 Oct 11 16:57:50 [9] INFO  - 10/17/2012 12:00:00 AM,0.0067
2017 Oct 11 16:57:50 [9] INFO  - 10/18/2012 12:00:00 AM,0.00198
2017 Oct 11 16:57:50 [9] INFO  - 10/19/2012 12:00:00 AM,0.00278
2017 Oct 11 16:57:50 [9] INFO  - 10/22/2012 12:00:00 AM,-0.00121
2017 Oct 11 16:57:50 [9] INFO  - 10/23/2012 12:00:00 AM,0.0043
2017 Oct 11 16:57:50 [9] INFO  - 10/24/2012 12:00:00 AM,-0.00102
2017 Oct 11 16:57:50 [9] INFO  - 10/25/2012 12:00:00 AM,0.00225
2017 Oct 11 16:57:50 [9] INFO  - 10/26/2012 12:00:00 AM,0.00262
2017 Oct 11 16:57:50 [9] INFO  - 10/31/2012 12:00:00 AM,0.00478
2017 Oct 11 16:57:50 [9] INFO  - 11/1/2012 12:00:00 AM,-0.00345
2017 Oct 11 16:57:50 [9] INFO  - 11/2/2012 12:00:00 AM,0.00025
2017 Oct 11 16:57:50 [9] INFO  - 11/5/2012 12:00:00 AM,0.00667
2017 Oct 11 16:57:50 [9] INFO  - 11/6/2012 12:00:00 AM,0.00237
2017 Oct 11 16:57:50 [9] INFO  - 11/7/2012 12:00:00 AM,-0.00129
2017 Oct 11 16:57:50 [9] INFO  - 11/8/2012 12:00:00 AM,-0.00425
2017 Oct 11 16:57:50 [9] INFO  - 11/9/2012 12:00:00 AM,0.00202
2017 Oct 11 16:57:50 [9] INFO  - 11/12/2012 12:00:00 AM,-0.00211
2017 Oct 11 16:57:50 [9] INFO  - 11/13/2012 12:00:00 AM,-0.00383
2017 Oct 11 16:57:50 [9] INFO  - 11/14/2012 12:00:00 AM,0.003
2017 Oct 11 16:57:50 [9] INFO  - 11/15/2012 12:00:00 AM,0.0038
2017 Oct 11 16:57:50 [9] INFO  - 11/16/2012 12:00:00 AM,-1E-05
2017 Oct 11 16:57:50 [9] INFO  - 11/19/2012 12:00:00 AM,0.00729
2017 Oct 11 16:57:50 [9] INFO  - 11/20/2012 12:00:00 AM,-0.00315
2017 Oct 11 16:57:50 [9] INFO  - 11/21/2012 12:00:00 AM,-0.00128
2017 Oct 11 16:57:50 [9] INFO  - 11/23/2012 12:00:00 AM,-0.00136
2017 Oct 11 16:57:50 [9] INFO  - 11/26/2012 12:00:00 AM,0.007
2017 Oct 11 16:57:50 [9] INFO  - 11/27/2012 12:00:00 AM,0.00321
2017 Oct 11 16:57:50 [9] INFO  - 11/28/2012 12:00:00 AM,0.00319
2017 Oct 11 16:57:50 [9] INFO  - 11/29/2012 12:00:00 AM,0.0031
2017 Oct 11 16:57:50 [9] INFO  - 11/30/2012 12:00:00 AM,-0.00046
2017 Oct 11 16:57:50 [9] INFO  - 12/3/2012 12:00:00 AM,-0.00183
2017 Oct 11 16:57:50 [9] INFO  - 12/4/2012 12:00:00 AM,3E-05
2017 Oct 11 16:57:50 [9] INFO  - 12/5/2012 12:00:00 AM,0.00534
2017 Oct 11 16:57:50 [9] INFO  - 12/6/2012 12:00:00 AM,-0.00073
2017 Oct 11 16:57:50 [9] INFO  - 12/7/2012 12:00:00 AM,0.00072
2017 Oct 11 16:57:50 [9] INFO  - 12/10/2012 12:00:00 AM,-0.00076
2017 Oct 11 16:57:50 [9] INFO  - 12/11/2012 12:00:00 AM,0.00259
2017 Oct 11 16:57:50 [9] INFO  - 12/12/2012 12:00:00 AM,0.00773
2017 Oct 11 16:57:50 [9] INFO  - 12/13/2012 12:00:00 AM,0.00041
2017 Oct 11 16:57:50 [9] INFO  - 12/14/2012 12:00:00 AM,-0.00558
2017 Oct 11 16:57:50 [9] INFO  - 12/17/2012 12:00:00 AM,0.00187
2017 Oct 11 16:57:50 [9] INFO  - 12/18/2012 12:00:00 AM,0.00657
2017 Oct 11 16:57:50 [9] INFO  - 12/19/2012 12:00:00 AM,0.00144
2017 Oct 11 16:57:50 [9] INFO  - 12/20/2012 12:00:00 AM,-0.00572
2017 Oct 11 16:57:50 [9] INFO  - 12/21/2012 12:00:00 AM,-0.0017
2017 Oct 11 16:57:50 [9] INFO  - 12/24/2012 12:00:00 AM,-0.0034
2017 Oct 11 16:57:50 [9] INFO  - 12/26/2012 12:00:00 AM,
2017 Oct 11 16:57:50 [9] INFO  - 12/27/2012 12:00:00 AM,0.00145
2017 Oct 11 16:57:50 [9] INFO  - 12/28/2012 12:00:00 AM,-0.00013
2017 Oct 11 16:57:50 [9] INFO  - 12/31/2012 12:00:00 AM,0.00255
2017 Oct 11 16:57:50 [9] INFO  - 1/2/2013 12:00:00 AM,-0.00316
2017 Oct 11 16:57:50 [9] INFO  - 1/3/2013 12:00:00 AM,0.01102
2017 Oct 11 16:57:50 [9] INFO  - 1/4/2013 12:00:00 AM,0.00658
2017 Oct 11 16:57:50 [9] INFO  - 1/7/2013 12:00:00 AM,-0.00102
2017 Oct 11 16:57:50 [9] INFO  - 1/8/2013 12:00:00 AM,-0.00136
2017 Oct 11 16:57:50 [9] INFO  - 1/9/2013 12:00:00 AM,-0.00344
2017 Oct 11 16:57:50 [9] INFO  - 1/10/2013 12:00:00 AM,0.00508
2017 Oct 11 16:57:50 [9] INFO  - 1/11/2013 12:00:00 AM,-0.00086
2017 Oct 11 16:57:50 [9] INFO  - 1/14/2013 12:00:00 AM,0.00056
2017 Oct 11 16:57:50 [9] INFO  - 1/15/2013 12:00:00 AM,0.00359
2017 Oct 11 16:57:50 [9] INFO  - 1/16/2013 12:00:00 AM,0.00203
2017 Oct 11 16:57:50 [9] INFO  - 1/17/2013 12:00:00 AM,-0.00289
2017 Oct 11 16:57:50 [9] INFO  - 1/18/2013 12:00:00 AM,-0.00161
2017 Oct 11 16:57:50 [9] INFO  - 1/22/2013 12:00:00 AM,0.00287
2017 Oct 11 16:57:50 [9] INFO  - 1/23/2013 12:00:00 AM,0.00582
2017 Oct 11 16:57:50 [9] INFO  - 1/24/2013 12:00:00 AM,-0.00144
2017 Oct 11 16:57:50 [9] INFO  - 1/25/2013 12:00:00 AM,-0.00328
2017 Oct 11 16:57:50 [9] INFO  - 1/28/2013 12:00:00 AM,0.00021
2017 Oct 11 16:57:50 [9] INFO  - 1/29/2013 12:00:00 AM,0.00271
2017 Oct 11 16:57:50 [9] INFO  - 1/30/2013 12:00:00 AM,0.00054
2017 Oct 11 16:57:50 [9] INFO  - 1/31/2013 12:00:00 AM,0.00195
2017 Oct 11 16:57:50 [9] INFO  - 2/1/2013 12:00:00 AM,-0.00489
2017 Oct 11 16:57:50 [9] INFO  - 2/4/2013 12:00:00 AM,0.00095
2017 Oct 11 16:57:50 [9] INFO  - 2/5/2013 12:00:00 AM,0.00489
2017 Oct 11 16:57:50 [9] INFO  - 2/6/2013 12:00:00 AM,0.00039
2017 Oct 11 16:57:50 [9] INFO  - 2/7/2013 12:00:00 AM,-0.00326
2017 Oct 11 16:57:50 [9] INFO  - 2/8/2013 12:00:00 AM,-0.00166
